mediaID,relatedID,relatedEntity
6.03723E+12,7169,nga:art:tms:constituents
6.03723E+12,1583,nga:art:tms:constituents
6.03723E+12,7169,nga:art:tms:constituents
6.03725E+12,1583,nga:art:tms:constituents
6.03725E+12,7169,nga:art:tms:constituents
6.03725E+12,1583,nga:art:tms:constituents
6.03725E+12,7169,nga:art:tms:constituents
6.03725E+12,1583,nga:art:tms:constituents
6.03725E+12,7169,nga:art:tms:constituents
6.04238E+12,1475,nga:art:tms:constituents
6.04238E+12,1858,nga:art:tms:constituents
6.04238E+12,2141,nga:art:tms:constituents
6.04238E+12,2150,nga:art:tms:constituents
6.04238E+12,3935,nga:art:tms:constituents
6.04335E+12,6550,nga:art:tms:constituents
6.04335E+12,135499,nga:art:tms:objects
6.04451E+12,1929,nga:art:tms:constituents
6.04451E+12,6681,nga:art:tms:constituents
6.04925E+12,1929,nga:art:tms:constituents
6.04925E+12,6681,nga:art:tms:constituents
6.04925E+12,1929,nga:art:tms:constituents
6.04925E+12,6681,nga:art:tms:constituents
6.04925E+12,1929,nga:art:tms:constituents
6.04925E+12,6681,nga:art:tms:constituents
6.04926E+12,1929,nga:art:tms:constituents
6.04926E+12,6681,nga:art:tms:constituents
6.05261E+12,46222,nga:art:tms:constituents
6.05261E+12,206066,nga:art:tms:objects
6.05756E+12,36700,nga:art:tms:constituents
6.05854E+12,4097,nga:art:tms:constituents
6.05854E+12,59741,nga:art:tms:objects
6.05997E+12,30232,nga:art:tms:constituents
6.06117E+12,880,nga:art:tms:constituents
6.06117E+12,2274,nga:art:tms:constituents
6.06117E+12,125433,nga:art:tms:objects
6.06117E+12,137113,nga:art:tms:objects
6.06398E+12,880,nga:art:tms:constituents
6.06398E+12,2274,nga:art:tms:constituents
6.06398E+12,125433,nga:art:tms:objects
6.06398E+12,137113,nga:art:tms:objects
6.08981E+12,38358,nga:art:tms:constituents
6.09098E+12,50507,nga:art:tms:constituents
6.09536E+12,996,nga:art:tms:constituents
6.09536E+12,1127,nga:art:tms:constituents
6.09536E+12,1316,nga:art:tms:constituents
6.09536E+12,1358,nga:art:tms:constituents
6.09536E+12,46687,nga:art:tms:objects
6.09536E+12,978,nga:art:tms:constituents
6.09536E+12,1329,nga:art:tms:constituents
6.09536E+12,1825,nga:art:tms:constituents
6.09536E+12,4829,nga:art:tms:constituents
6.09536E+12,31056,nga:art:tms:constituents
6.10611E+12,989,nga:art:tms:constituents
6.10611E+12,1479,nga:art:tms:constituents
6.10611E+12,1778,nga:art:tms:constituents
6.10611E+12,5530,nga:art:tms:constituents
6.11114E+12,1004,nga:art:tms:objects
6.11114E+12,2251,nga:art:tms:constituents
6.12266E+12,1507,nga:art:tms:constituents
6.12305E+12,1316,nga:art:tms:constituents
6.12305E+12,32684,nga:art:tms:objects
6.12305E+12,46115,nga:art:tms:objects
6.12305E+12,46116,nga:art:tms:objects
6.12669E+12,5530,nga:art:tms:constituents
6.13547E+12,1115,nga:art:tms:constituents
6.13547E+12,1221,nga:art:tms:constituents
6.13547E+12,1404,nga:art:tms:constituents
6.13547E+12,2118,nga:art:tms:constituents
6.13547E+12,5962,nga:art:tms:constituents
6.13646E+12,5530,nga:art:tms:constituents
6.13695E+12,50507,nga:art:tms:constituents
6.14242E+12,1219,nga:art:tms:constituents
6.14242E+12,10359,nga:art:tms:constituents
6.14244E+12,1818,nga:art:tms:constituents
6.14293E+12,1818,nga:art:tms:constituents
6.14299E+12,1219,nga:art:tms:constituents
6.14299E+12,10359,nga:art:tms:constituents
6.1442E+12,397,nga:art:tms:objects
6.1442E+12,1342,nga:art:tms:constituents
6.14911E+12,1138,nga:art:tms:constituents
6.14911E+12,6885,nga:art:tms:constituents
6.14911E+12,31056,nga:art:tms:constituents
6.15608E+12,28027,nga:art:tms:constituents
6.16093E+12,4273,nga:art:tms:constituents
6.16093E+12,10393,nga:art:tms:constituents
6.16673E+12,1219,nga:art:tms:constituents
6.16673E+12,10359,nga:art:tms:constituents
6.19148E+12,1506,nga:art:tms:constituents
6.19148E+12,43624,nga:art:tms:objects
6.21502E+12,1926,nga:art:tms:constituents
6.22021E+12,49167,nga:art:tms:constituents
6.24968E+12,4647,nga:art:tms:objects
6.24968E+12,41517,nga:art:tms:objects
6.25214E+12,1138,nga:art:tms:constituents
6.25214E+12,50299,nga:art:tms:objects
6.25484E+12,1379,nga:art:tms:constituents
6.25484E+12,103172,nga:art:tms:objects
6.25693E+12,41919,nga:art:tms:constituents
6.25693E+12,177135,nga:art:tms:objects
6.26105E+12,1373,nga:art:tms:constituents
6.26105E+12,79531,nga:art:tms:objects
6.26105E+12,46222,nga:art:tms:constituents
6.26105E+12,206066,nga:art:tms:objects
6.26105E+12,1191,nga:art:tms:constituents
6.26105E+12,56598,nga:art:tms:objects
6.26105E+12,1962,nga:art:tms:constituents
6.26105E+12,59941,nga:art:tms:objects
6.26105E+12,1162,nga:art:tms:constituents
6.26105E+12,46471,nga:art:tms:objects
6.26105E+12,1401,nga:art:tms:constituents
6.26105E+12,39763,nga:art:tms:objects
6.27273E+12,1926,nga:art:tms:constituents
6.27951E+12,1926,nga:art:tms:constituents
6.27976E+12,1926,nga:art:tms:constituents
6.28211E+12,23911,nga:art:tms:constituents
6.28998E+12,47940,nga:art:tms:constituents
6.29002E+12,1706,nga:art:tms:constituents
6.29002E+12,1706,nga:art:tms:constituents
6.29003E+12,1706,nga:art:tms:constituents
6.29034E+12,1926,nga:art:tms:constituents
6.29046E+12,1926,nga:art:tms:constituents
